year,make,model,fuel_type,fc_city_l100,fc_hwy_l100,fc_comb_l100
2019,Maserati,Ghibli SQ4,Z,14.7,9.9,12.6
2019,Maserati,GranTurismo Convertible,Z,17.8,11.6,15.0
2019,Maserati,Levante,Z,15.9,11.1,13.7
2019,Maserati,Levante S,Z,16.1,11.4,14.0
2019,Maserati,Levante GTS,Z,17.9,12.9,15.3
2019,Maserati,Levante Trofeo,Z,17.9,12.9,15.3
2019,Maserati,Quattroporte S,Z,15.1,10.3,12.8
2019,Maserati,Quattroporte SQ4,Z,15.0,10.3,12.8
2019,Maserati,Quattroporte GTS,Z,16.0,10.8,13.7
2019,Mazda,CX-3,X,8.3,6.9,7.7
2019,Mazda,CX-3,X,8.8,7.0,8.0
2019,Mazda,CX-3 4WD,X,8.6,7.4,8.1
2019,Mazda,CX-5,X,9.7,7.7,8.8
2019,Mazda,CX-5,X,9.7,7.8,8.8
2019,Mazda,CX-5 (Cylinder Deactivation),X,9.3,7.6,8.5
2019,Mazda,CX-5 4WD,X,10.2,8.2,9.3
2019,Mazda,CX-5 4WD (Cylinder Deactivation),X,9.8,7.9,9.0
2019,Mazda,CX-5 Turbo 4WD,X,10.8,8.7,9.8
2019,Mazda,CX-5 Diesel 4WD,D,8.9,7.9,8.4
2019,Mazda,CX-9,X,10.6,8.4,9.6
2019,Mazda,CX-9 4WD,X,11.6,9.1,10.5
2019,Mazda,Mazda3 4-Door,X,8.4,6.6,7.6
2019,Mazda,Mazda3 4-Door (SIL),X,8.7,6.4,7.7
2019,Mazda,Mazda3 4-Door,X,8.8,6.4,7.7
2019,Mazda,Mazda3 4-Door (Cylinder Deactivation),X,8.8,6.6,7.8
2019,Mazda,Mazda3 4-Door 4WD,X,9.2,7.0,8.2
2019,Mazda,Mazda3 5-Door,X,8.6,6.7,7.7
2019,Mazda,Mazda3 5-Door (SIL),X,8.7,6.6,7.8
2019,Mazda,Mazda3 5-Door,X,9.0,6.8,8.0
2019,Mazda,Mazda3 5-Door,X,9.2,6.6,8.1
2019,Mazda,Mazda3 5-Door 4WD,X,9.8,7.4,8.7
2019,Mazda,Mazda6,X,9.1,6.7,8.0
2019,Mazda,Mazda6 Turbo,X,10.0,7.5,8.9
2019,Mazda,MX-5,Z,9.0,6.6,7.9
2019,Mazda,MX-5 (SIL),Z,9.0,7.0,8.1
2019,Mercedes-Benz,A 220,Z,9.7,6.8,8.4
2019,Mercedes-Benz,A 220 4MATIC,Z,9.6,7.1,8.5
2019,Mercedes-Benz,A 250,Z,9.4,6.8,8.3
2019,Mercedes-Benz,A 250 4MATIC,Z,9.9,7.0,8.6
2019,Mercedes-Benz,AMG C 43 4MATIC,Z,12.4,8.7,10.7
2019,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Z,12.7,9.2,11.2
2019,Mercedes-Benz,AMG C 43 4MATIC Coupe,Z,12.9,8.8,11.1
2019,Mercedes-Benz,AMG C 43 4MATIC Wagon,Z,12.4,8.9,10.8
2019,Mercedes-Benz,AMG C 63,Z,13.2,8.7,11.2
2019,Mercedes-Benz,AMG C 63 S,Z,13.2,8.7,11.2
2019,Mercedes-Benz,AMG C 63 S Cabriolet,Z,13.9,9.7,12.0
2019,Mercedes-Benz,AMG C 63 S Coupe,Z,13.9,9.2,11.8
2019,Mercedes-Benz,AMG CLA 45 4MATIC,Z,10.3,7.9,9.2
2019,Mercedes-Benz,AMG CLS 53 4MATIC+,Z,12.4,8.7,10.7
2019,Mercedes-Benz,AMG E 53 4MATIC+,Z,11.2,8.3,9.9
2019,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Z,12.5,9.0,10.9
2019,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Z,12.3,8.5,10.6
2019,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Z,11.5,8.6,10.2
2019,Mercedes-Benz,AMG E 63 S 4MATIC+,Z,16.0,10.5,13.5
2019,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Z,14.6,10.4,12.7
2019,Mercedes-Benz,AMG G 63,Z,18.1,15.6,17.0
2019,Mercedes-Benz,AMG GLA 45 4MATIC,Z,10.7,8.3,9.6
2019,Mercedes-Benz,AMG GLC 43 4MATIC,Z,12.5,9.6,11.2
2019,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,Z,12.6,9.7,11.3
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC+,Z,15.0,10.9,13.2
2019,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,Z,15.0,10.9,13.2
2019,Mercedes-Benz,AMG GLE 43 4MATIC,Z,14.0,10.6,12.4
2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,Z,14.1,10.9,12.6
2019,Mercedes-Benz,AMG GLE 63 S 4MATIC,Z,17.7,13.4,15.8
2019,Mercedes-Benz,AMG GLE 63 S 4MATIC Coupe,Z,17.2,12.8,15.2
2019,Mercedes-Benz,AMG GLS 63 4MATIC,Z,17.8,13.2,15.7
2019,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Z,12.4,9.8,11.2
2019,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Z,15.5,11.5,13.7
2019,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Z,15.6,11.5,13.7
2019,Mercedes-Benz,AMG GT C Coupe,Z,15.3,11.4,13.5
2019,Mercedes-Benz,AMG GT C Roadster,Z,15.2,11.4,13.5
2019,Mercedes-Benz,AMG GT R Coupe,Z,15.9,11.8,14.0
2019,Mercedes-Benz,AMG S 63 4MATIC+,Z,14.1,8.9,11.8
2019,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Z,15.8,9.8,13.1
2019,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Z,14.0,8.7,11.6
2019,Mercedes-Benz,AMG S 65,Z,18.6,10.9,15.1
2019,Mercedes-Benz,AMG S 65 Cabriolet,Z,17.1,11.0,14.3
2019,Mercedes-Benz,AMG S 65 Coupe,Z,17.6,11.0,14.6
2019,Mercedes-Benz,AMG SL 63,Z,15.3,10.2,13.0
2019,Mercedes-Benz,AMG SLC 43,Z,11.8,8.2,10.2
2019,Mercedes-Benz,B 250,Z,9.8,6.8,8.4
2019,Mercedes-Benz,B 250 4MATIC,Z,10.3,7.8,9.1
2019,Mercedes-Benz,C 300 4MATIC,Z,11.0,7.3,9.4
2019,Mercedes-Benz,C 300 4MATIC Cabriolet,Z,11.3,8.1,9.9
2019,Mercedes-Benz,C 300 4MATIC Coupe,Z,10.9,7.7,9.5
2019,Mercedes-Benz,C 300 4MATIC Wagon,Z,10.9,7.7,9.5
2019,Mercedes-Benz,CLA 250,Z,9.6,6.6,8.2
2019,Mercedes-Benz,CLA 250 4MATIC,Z,9.9,7.3,8.7
2019,Mercedes-Benz,CLS 450 4MATIC,Z,11.3,7.9,9.8
2019,Mercedes-Benz,E 300 4MATIC,Z,11.0,8.1,9.7
2019,Mercedes-Benz,E 450 4MATIC,Z,11.8,8.5,10.3
2019,Mercedes-Benz,E 450 4MATIC Cabriolet,Z,12.7,10.1,11.6
2019,Mercedes-Benz,E 450 4MATIC Coupe,Z,12.5,9.1,11.0
2019,Mercedes-Benz,E 450 4MATIC Wagon,Z,12.3,8.9,10.8
2019,Mercedes-Benz,G 550,Z,18.0,14.1,16.3
2019,Mercedes-Benz,GLA 250 4MATIC,Z,10.1,7.6,9.0
2019,Mercedes-Benz,GLC 300 4MATIC,Z,11.0,8.7,10.0
2019,Mercedes-Benz,GLC 300 4MATIC Coupe,Z,10.8,9.0,10.0
2019,Mercedes-Benz,GLE 400 4MATIC,Z,13.5,10.3,12.1
2019,Mercedes-Benz,GLS 450 4MATIC,Z,14.9,11.2,13.2
2019,Mercedes-Benz,GLS 550 4MATIC,Z,17.2,12.6,15.1
2019,Mercedes-Benz,Maybach S 560 4MATIC,Z,14.4,9.5,12.2
2019,Mercedes-Benz,Maybach S 650,Z,18.4,11.1,15.1
2019,Mercedes-Benz,Metris Cargo,Z,11.5,9.8,10.7
2019,Mercedes-Benz,Metris Cargo LWB,Z,11.3,9.6,10.5
2019,Mercedes-Benz,Metris Passenger,Z,12.3,10.3,11.4
2019,Mercedes-Benz,S 450 4MATIC SWB,Z,12.8,8.5,10.8
2019,Mercedes-Benz,S 560 Cabriolet,Z,13.8,9.2,11.7
2019,Mercedes-Benz,S 560 4MATIC,Z,13.5,8.6,11.3
2019,Mercedes-Benz,S 560 4MATIC SWB,Z,13.5,8.6,11.3
2019,Mercedes-Benz,SL 450,Z,11.8,8.5,10.3
2019,Mercedes-Benz,SL 550,Z,13.5,9.3,11.6
2019,Mercedes-Benz,SLC 300,Z,10.0,7.3,8.8
2019,MINI,Cooper 3 Door,Z,8.8,6.8,7.9
2019,MINI,Cooper 3 Door,Z,8.5,6.2,7.5
2019,MINI,Cooper 5 Door,Z,8.8,6.8,7.9
2019,MINI,Cooper 5 Door,Z,8.4,6.3,7.5
2019,MINI,Cooper Clubman ALL4,Z,10.2,7.6,9.0
2019,MINI,Cooper Clubman ALL4,Z,10.5,7.4,9.1
2019,MINI,Cooper Convertible,Z,8.8,6.8,7.9
2019,MINI,Cooper Convertible,Z,8.4,6.3,7.5
2019,MINI,Cooper Countryman ALL4,Z,10.3,7.9,9.2
2019,MINI,Cooper Countryman ALL4,Z,10.5,7.4,9.1
2019,MINI,Cooper S 3 Door,Z,9.3,7.3,8.4
2019,MINI,Cooper S 3 Door,Z,10.2,7.4,9.0
2019,MINI,Cooper S 5 Door,Z,9.3,7.3,8.4
2019,MINI,Cooper S 5 Door,Z,10.2,7.4,9.0
2019,MINI,Cooper S Clubman ALL4,Z,10.4,7.6,9.2
2019,MINI,Cooper S Clubman ALL4,Z,11.4,7.7,9.7
2019,MINI,Cooper S Convertible,Z,9.4,7.2,8.4
2019,MINI,Cooper S Convertible,Z,10.2,7.4,9.0
2019,MINI,Cooper S Countryman ALL4,Z,10.5,7.6,9.2
2019,MINI,Cooper S Countryman ALL4,Z,11.3,7.8,9.7
2019,MINI,John Cooper Works 3 Door,Z,9.3,7.3,8.4
2019,MINI,John Cooper Works 3 Door,Z,10.2,7.4,9.0
2019,MINI,John Cooper Works Clubman ALL4,Z,10.4,7.6,9.2
2019,MINI,John Cooper Works Clubman ALL4,Z,11.4,7.7,9.7
2019,MINI,John Cooper Works Convertible,Z,9.4,7.2,8.4
2019,MINI,John Cooper Works Convertible,Z,10.8,7.7,9.4
2019,MINI,John Cooper Works Countryman ALL4,Z,10.6,7.8,9.3
2019,MINI,John Cooper Works Countryman ALL4,Z,11.3,7.8,9.7
2019,Mitsubishi,Eclipse Cross 4WD,X,9.6,8.9,9.3
2019,Mitsubishi,Mirage,X,6.6,5.6,6.2
2019,Mitsubishi,Mirage,X,7.1,5.8,6.5
2019,Mitsubishi,Mirage G4,X,6.9,5.7,6.4
2019,Mitsubishi,Mirage G4,X,7.2,5.9,6.6
2019,Mitsubishi,Outlander 4WD,X,9.9,8.1,9.1
2019,Mitsubishi,Outlander 4WD,Z,12.0,8.8,10.6
2019,Mitsubishi,RVR,X,9.7,7.8,8.8
2019,Mitsubishi,RVR 4WD,X,10.1,8.2,9.2
2019,Mitsubishi,RVR 4WD,X,10.3,8.3,9.4
2019,Nissan,370Z,Z,12.6,9.3,11.1
2019,Nissan,370Z,Z,13.3,9.3,11.5
2019,Nissan,370Z Roadster,Z,13.0,9.7,11.5
2019,Nissan,370Z Roadster,Z,13.6,9.7,11.8
2019,Nissan,Altima,X,8.6,6.1,7.4
2019,Nissan,Altima SR/Platinum,X,9.1,6.9,8.1
2019,Nissan,Altima SR/Platinum,X,8.5,6.3,7.5
2019,Nissan,Altima AWD,X,9.1,6.5,7.9
2019,Nissan,Altima AWD SR/Platinum,X,9.3,6.7,8.1
2019,Nissan,Armada 4WD,X,17.7,12.9,15.5
2019,Nissan,Frontier,X,13.7,10.7,12.3
2019,Nissan,Frontier,X,14.7,10.3,12.7
2019,Nissan,Frontier 4WD,X,15.8,11.5,13.9
2019,Nissan,Frontier 4WD,X,15.1,11.5,13.5
2019,Nissan,GT-R,Z,14.2,10.7,12.6
2019,Nissan,Kicks,X,7.7,6.6,7.2
2019,Nissan,Maxima,Z,11.6,7.9,9.9
2019,Nissan,Micra,X,9.0,6.8,8.0
2019,Nissan,Micra,X,8.7,6.8,7.9
2019,Nissan,Murano,X,11.7,8.3,10.2
2019,Nissan,Murano AWD,X,11.7,8.5,10.3
2019,Nissan,NV200 Cargo Van,X,9.8,8.8,9.3
2019,Nissan,Pathfinder,X,11.6,8.5,10.2
2019,Nissan,Pathfinder 4WD,X,12.1,8.9,10.7
2019,Nissan,Pathfinder 4WD Platinum,X,12.4,9.2,11.0
2019,Nissan,Qashqai,X,8.6,7.2,8.0
2019,Nissan,Qashqai,X,10.1,8.1,9.2
2019,Nissan,Qashqai AWD,X,9.1,7.6,8.4
2019,Nissan,Rogue,X,9.1,7.1,8.2
2019,Nissan,Rogue AWD,X,9.6,7.5,8.7
2019,Nissan,Sentra,X,8.1,6.3,7.3
2019,Nissan,Sentra,X,8.8,6.6,7.8
2019,Nissan,Sentra (Turbo),Z,8.9,7.3,8.2
2019,Nissan,Sentra (Turbo),Z,9.1,7.3,8.3
2019,Nissan,Sentra Nismo,Z,9.4,7.8,8.7
2019,Nissan,Sentra Nismo,Z,9.5,7.6,8.7
2019,Nissan,Titan,X,15.0,11.2,13.3
2019,Nissan,Titan 4WD,X,15.2,11.1,13.4
2019,Nissan,Titan 4WD Pro-4X,X,15.9,11.9,14.1
2019,Nissan,Versa,X,7.6,6.2,7.0
2019,Nissan,Versa,X,8.6,6.6,7.7
2019,Porsche,911 Carrera,Z,10.6,8.0,9.4
2019,Porsche,911 Carrera,Z,11.8,8.1,10.1
2019,Porsche,911 Carrera Cabriolet,Z,10.8,8.3,9.7
2019,Porsche,911 Carrera Cabriolet,Z,12.0,8.2,10.3
2019,Porsche,911 Carrera GTS,Z,11.5,9.1,10.4
2019,Porsche,911 Carrera GTS,Z,13.0,8.9,11.2
2019,Porsche,911 Carrera GTS Cabriolet,Z,11.8,9.2,10.7
2019,Porsche,911 Carrera GTS Cabriolet,Z,12.7,9.0,11.0
2019,Porsche,911 Carrera S,Z,10.8,8.3,9.7
2019,Porsche,911 Carrera S,Z,12.1,8.3,10.3
2019,Porsche,911 Carrera S Cabriolet,Z,10.8,8.4,9.7
2019,Porsche,911 Carrera S Cabriolet,Z,12.1,8.3,10.4
2019,Porsche,911 Carrera T,Z,11.9,9.1,10.6
2019,Porsche,911 Carrera T,Z,14.6,9.4,12.3
2019,Porsche,911 Carrera 4,Z,10.7,8.3,9.6
2019,Porsche,911 Carrera 4,Z,12.1,8.3,10.4
2019,Porsche,911 Carrera 4 Cabriolet,Z,11.0,8.4,9.8
2019,Porsche,911 Carrera 4 Cabriolet,Z,12.2,8.5,10.5
2019,Porsche,911 Carrera 4 GTS,Z,11.8,9.2,10.6
2019,Porsche,911 Carrera 4 GTS,Z,12.8,8.9,11.0
2019,Porsche,911 Carrera 4 GTS Cabriolet,Z,11.9,9.3,10.7
2019,Porsche,911 Carrera 4 GTS Cabriolet,Z,12.9,9.1,11.2
2019,Porsche,911 Carrera 4S,Z,11.1,8.5,9.9
2019,Porsche,911 Carrera 4S,Z,12.1,8.4,10.4
2019,Porsche,911 Carrera 4S Cabriolet,Z,11.0,8.5,9.9
2019,Porsche,911 Carrera 4S Cabriolet,Z,12.2,8.5,10.5
2019,Porsche,911 GT2 RS,Z,15.3,11.2,13.5
2019,Porsche,911 GT3,Z,15.8,11.7,13.9
2019,Porsche,911 GT3,Z,18.0,11.5,15.1
2019,Porsche,911 GT3 RS,Z,16.1,12.2,14.4
2019,Porsche,911 GT3 Touring,Z,16.4,11.2,14.1
2019,Porsche,911 Speedster,Z,17.4,12.4,15.1
2019,Porsche,911 Targa 4,Z,10.9,8.4,9.8
2019,Porsche,911 Targa 4,Z,12.2,8.5,10.5
2019,Porsche,911 Targa 4 GTS,Z,12.1,9.2,10.8
2019,Porsche,911 Targa 4 GTS,Z,13.2,9.2,11.4
2019,Porsche,911 Targa 4S,Z,11.1,8.6,10.0
2019,Porsche,911 Targa 4S,Z,12.2,8.5,10.5
2019,Porsche,911 Turbo,Z,12.6,9.9,11.4
2019,Porsche,911 Turbo Cabriolet,Z,12.7,9.9,11.4
2019,Porsche,911 Turbo S,Z,12.6,9.9,11.4
2019,Porsche,911 Turbo S Cabriolet,Z,12.7,9.9,11.4
2019,Porsche,911 Turbo S Exclusive Cabriolet,Z,14.3,10.9,12.7
2019,Porsche,Boxster,Z,10.5,8.0,9.4
2019,Porsche,Boxster,Z,11.0,8.3,9.8
2019,Porsche,Boxster GTS,Z,11.8,9.2,10.6
2019,Porsche,Boxster GTS,Z,12.3,9.4,11.0
2019,Porsche,Boxster S,Z,11.1,8.4,9.9
2019,Porsche,Boxster S,Z,12.1,9.0,10.7
2019,Porsche,Cayenne,Z,12.5,10.0,11.4
2019,Porsche,Cayenne S,Z,12.9,10.4,11.8
2019,Porsche,Cayenne Turbo,Z,15.6,12.4,14.1
2019,Porsche,Cayman,Z,10.5,8.0,9.4
2019,Porsche,Cayman,Z,11.0,8.3,9.8
2019,Porsche,Cayman GTS,Z,11.8,9.2,10.6
2019,Porsche,Cayman GTS,Z,12.3,9.4,11.0
2019,Porsche,Cayman S,Z,11.1,8.4,9.9
2019,Porsche,Cayman S,Z,12.1,9.0,10.7
2019,Porsche,Macan,Z,12.2,10.2,11.3
2019,Porsche,Macan S,Z,12.9,10.2,11.7
2019,Porsche,Panamera,Z,12.4,8.7,10.7
2019,Porsche,Panamera 4,Z,12.4,9.0,10.9
2019,Porsche,Panamera 4 Executive,Z,12.4,9.0,10.9
2019,Porsche,Panamera 4 ST,Z,12.2,8.9,10.7
2019,Porsche,Panamera 4S,Z,13.1,8.9,11.2
2019,Porsche,Panamera 4S Executive,Z,13.1,8.9,11.2
2019,Porsche,Panamera 4S ST,Z,13.1,9.8,11.6
2019,Porsche,Panamera GTS,Z,14.5,10.2,12.6
2019,Porsche,Panamera GTS ST,Z,15.7,10.5,13.4
2019,Porsche,Panamera Turbo,Z,12.8,9.2,11.2
2019,Porsche,Panamera Turbo Executive,Z,12.8,9.2,11.2
2019,Porsche,Panamera Turbo ST,Z,13.4,10.1,11.9
2019,Ram,1500 eTorque,X,11.9,9.4,10.8
2019,Ram,1500 HFE eTorque,X,11.6,9.0,10.4
2019,Ram,1500,X,16.2,10.5,13.6
2019,Ram,1500 eTorque,X,14.1,10.3,12.4
2019,Ram,1500 4X4 eTorque,X,12.2,9.7,11.1
2019,Ram,1500 4X4,X,16.1,11.0,13.8
2019,Ram,1500 4X4 eTorque,X,14.3,11.1,12.9
2019,Ram,1500 Classic EcoDiesel,D,11.8,8.6,10.4
2019,Ram,1500 Classic FFV,X,13.9,9.6,11.9
2019,Ram,1500 Classic FFV,E,19.7,13.8,17.0
2019,Ram,1500 Classic,X,17.0,12.0,14.8
2019,Ram,1500 Classic,X,15.7,11.0,13.6
2019,Ram,1500 Classic 4X4 EcoDiesel,D,12.3,8.8,10.8
2019,Ram,1500 Classic 4X4 FFV,X,14.5,10.2,12.6
2019,Ram,1500 Classic 4X4 FFV,E,20.7,14.7,18.0
2019,Ram,1500 Classic 4X4,X,18.7,13.3,16.3
2019,Ram,1500 Classic 4X4,X,16.1,11.5,14.0
2019,Ram,ProMaster City,X,11.2,8.3,9.9
2019,Rolls-Royce,Cullinan,Z,20.0,11.8,16.3
2019,Rolls-Royce,Dawn,Z,20.3,13.0,17.0
2019,Rolls-Royce,Dawn Black Badge,Z,20.3,13.0,17.0
2019,Rolls-Royce,Ghost,Z,20.3,13.0,17.0
2019,Rolls-Royce,Ghost EWB,Z,20.3,13.0,17.0
2019,Rolls-Royce,Phantom,Z,20.0,11.8,16.3
2019,Rolls-Royce,Phantom EWB,Z,20.0,11.8,16.3
2019,Rolls-Royce,Wraith,Z,19.6,12.9,16.6
2019,Rolls-Royce,Wraith Black Badge,Z,19.6,12.9,16.6
2019,Subaru,Ascent AWD,X,11.6,9.0,10.4
2019,Subaru,BRZ,Z,9.7,7.2,8.6
2019,Subaru,BRZ,Z,11.2,8.3,9.9
2019,Subaru,Crosstrek AWD,X,8.8,7.2,8.1
2019,Subaru,Crosstrek AWD,X,10.5,8.1,9.4
2019,Subaru,Forester AWD,X,9.0,7.2,8.2
2019,Subaru,Impreza 4-Door AWD,X,8.3,6.4,7.5
2019,Subaru,Impreza 4-Door AWD,X,10.1,7.5,8.9
2019,Subaru,Impreza 5-Door AWD,X,8.4,6.6,7.6
2019,Subaru,Impreza 5-Door AWD,X,10.1,7.7,9.0
2019,Subaru,Legacy AWD,X,9.3,7.0,8.2
2019,Subaru,Legacy AWD,X,11.9,8.3,10.3
2019,Subaru,Outback AWD,X,9.4,7.3,8.5
2019,Subaru,Outback AWD,X,12.0,8.7,10.5
2019,Subaru,WRX AWD,Z,12.6,9.6,11.2
2019,Subaru,WRX AWD,Z,11.3,8.5,10.0
2019,Subaru,WRX STI AWD,Z,14.3,10.7,12.7
2019,Toyota,4Runner 4WD,X,14.3,11.9,13.2
2019,Toyota,4Runner 4WD (Part-Time 4WD),X,14.3,11.9,13.2
2019,Toyota,86,Z,9.9,7.3,8.7
2019,Toyota,86,Z,11.3,8.3,9.9
2019,Toyota,Avalon,X,10.9,7.6,9.4
2019,Toyota,Camry,X,8.1,5.7,6.9
2019,Toyota,Camry LE/SE,X,8.4,6.1,7.4
2019,Toyota,Camry XLE/XSE,X,8.5,6.2,7.5
2019,Toyota,Camry,X,10.5,7.1,9.0
2019,Toyota,Camry XSE,X,10.7,7.4,9.2
2019,Toyota,Camry Hybrid LE,X,4.9,4.8,4.9
2019,Toyota,Camry Hybrid XLE/SE,X,5.3,5.0,5.1
2019,Toyota,C-HR,X,8.7,7.5,8.2
2019,Toyota,Corolla,X,8.3,6.5,7.5
2019,Toyota,Corolla,X,8.3,6.7,7.6
2019,Toyota,Corolla,X,8.5,6.6,7.6
2019,Toyota,Corolla LE Eco,X,7.8,5.9,6.9
2019,Toyota,Corolla Hatchback,X,7.5,5.8,6.7
2019,Toyota,Corolla Hatchback,X,8.4,6.3,7.5
2019,Toyota,Highlander,X,11.8,8.7,10.3
2019,Toyota,Highlander AWD,X,12.1,9.0,10.6
2019,Toyota,Highlander AWD (Start/Stop System),X,12.0,8.9,10.6
2019,Toyota,Highlander AWD LE,X,11.7,8.8,10.4
2019,Toyota,Highlander Hybrid AWD,X,8.1,8.5,8.3
2019,Toyota,Prius,X,4.4,4.6,4.4
2019,Toyota,Prius AWD,X,4.5,4.9,4.7
2019,Toyota,Prius c,X,4.9,5.5,5.1
2019,Toyota,RAV4,X,8.8,6.7,7.8
2019,Toyota,RAV4 AWD,X,9.2,7.1,8.3
2019,Toyota,RAV4 Hybrid AWD,X,5.8,6.3,6.0
2019,Toyota,Sequoia 4WD,X,18.4,13.8,16.4
2019,Toyota,Sienna,X,12.4,8.9,10.8
2019,Toyota,Sienna AWD,X,13.4,9.6,11.7
2019,Toyota,Tacoma,X,12.1,10.1,11.2
2019,Toyota,Tacoma 4WD,X,12.7,10.6,11.7
2019,Toyota,Tacoma 4WD,X,13.0,10.5,11.9
2019,Toyota,Tacoma 4WD,X,13.8,11.4,12.7
2019,Toyota,Tacoma 4WD D-Cab Off-Road,X,13.8,11.7,12.9
2019,Toyota,Tundra,X,17.7,13.6,15.9
2019,Toyota,Tundra 4WD,X,16.8,13.1,14.9
2019,Toyota,Tundra 4WD,X,18.0,14.1,16.3
2019,Toyota,Yaris,X,7.3,5.8,6.6
2019,Toyota,Yaris (SIL),X,7.8,6.0,6.8
2019,Toyota,Yaris Hatchback,X,7.9,6.8,7.4
2019,Toyota,Yaris Hatchback,X,7.8,6.5,7.2
2019,Volkswagen,Arteon 4MOTION,Z,12.0,8.6,10.4
2019,Volkswagen,Atlas,X,11.6,9.1,10.5
2019,Volkswagen,Atlas 4MOTION,X,13.8,10.2,12.2
2019,Volkswagen,Beetle,X,9.0,7.1,8.2
2019,Volkswagen,Beetle Convertible,X,9.0,7.1,8.2
2019,Volkswagen,Beetle Dune,X,9.1,6.9,8.1
2019,Volkswagen,Beetle Dune Convertible,X,9.1,6.9,8.1
2019,Volkswagen,Golf,X,8.1,6.4,7.4
2019,Volkswagen,Golf,X,8.2,6.3,7.4
2019,Volkswagen,Golf GTI,X,9.6,7.5,8.6
2019,Volkswagen,Golf GTI,X,9.8,7.3,8.7
2019,Volkswagen,Golf R,Z,10.2,7.9,9.2
2019,Volkswagen,Golf R,Z,11.4,8.2,9.9
2019,Volkswagen,Golf Alltrack,X,10.7,8.0,9.4
2019,Volkswagen,Golf Alltrack,X,11.1,7.8,9.6
2019,Volkswagen,Golf SportWagen,X,8.6,6.5,7.6
2019,Volkswagen,Golf SportWagen,X,8.2,6.3,7.4
2019,Volkswagen,Golf SportWagen 4MOTION,X,10.8,8.1,9.6
2019,Volkswagen,Golf SportWagen 4MOTION,X,10.8,7.6,9.3
2019,Volkswagen,Jetta,X,7.8,5.9,7.0
2019,Volkswagen,Jetta,X,7.9,5.9,7.0
2019,Volkswagen,Jetta GLI,X,9.3,7.2,8.4
2019,Volkswagen,Jetta GLI,X,9.6,7.3,8.5
2019,Volkswagen,Passat,X,9.3,6.5,8.1
2019,Volkswagen,Tiguan,X,10.7,8.0,9.5
2019,Volkswagen,Tiguan 4MOTION,X,11.1,8.1,9.8
2019,Volvo,S60 T5,Z,9.9,6.6,8.4
2019,Volvo,S60 T6 AWD,Z,11.1,7.3,9.4
2019,Volvo,S90 T5 AWD,Z,10.6,7.4,9.2
2019,Volvo,S90 T6 AWD,Z,11.1,7.3,9.4
2019,Volvo,V60 T5,Z,9.9,6.6,8.4
2019,Volvo,V60 T6 AWD,Z,11.1,7.3,9.4
2019,Volvo,V60 CC T5 AWD,Z,10.8,7.6,9.3
2019,Volvo,V90 T6 AWD,Z,11.1,7.3,9.4
2019,Volvo,V90 CC T6 AWD,Z,11.6,8.1,10.0
2019,Volvo,XC40 T5 AWD,Z,10.3,7.5,9.0
2019,Volvo,XC60 T5 AWD,Z,11.3,8.5,10.0
2019,Volvo,XC60 T6 AWD,Z,11.8,8.6,10.4
2019,Volvo,XC90 T5 AWD,Z,11.3,8.5,10.0
2019,Volvo,XC90 T6 AWD,Z,12.1,8.9,10.7
2020,Acura,ILX,Z,9.9,7.0,8.6
2020,Acura,MDX SH-AWD,Z,12.3,9.2,10.9
2020,Acura,MDX SH-AWD A-SPEC,Z,12.2,9.5,11.0
2020,Acura,MDX Hybrid AWD,Z,9.1,9.0,9.0
2020,Acura,RDX AWD,Z,11.0,8.6,9.9
2020,Acura,RDX AWD A-SPEC,Z,11.3,9.1,10.3
2020,Acura,RLX Hybrid,Z,8.4,8.2,8.4
2020,Acura,TLX A-SPEC,Z,10.2,7.4,8.9
2020,Acura,TLX SH-AWD,Z,11.4,7.7,9.8
2020,Acura,TLX SH-AWD A-SPEC/Limited Edition,Z,12.0,8.2,10.3
2020,Alfa Romeo,4C Spider,Z,9.7,6.9,8.4
2020,Alfa Romeo,Giulia,Z,10.0,7.2,8.7
2020,Alfa Romeo,Giulia AWD,Z,10.5,7.7,9.2
2020,Alfa Romeo,Giulia Quadrifoglio,Z,13.5,9.3,11.6
2020,Alfa Romeo,Stelvio,Z,10.3,8.1,9.3
2020,Alfa Romeo,Stelvio AWD,Z,10.8,8.3,9.6
2020,Alfa Romeo,Stelvio AWD Quadrifoglio,Z,13.9,10.3,12.3
2020,Aston Martin,DB11 V8,Z,13.0,9.8,11.5
2020,Aston Martin,DB11 AMR,Z,15.5,10.6,13.3
2020,Aston Martin,DBS Superleggera,Z,16.4,10.7,13.8
